round,client,slot_std
10050,2,0.03096998546980607
10050,3,0.03685817412732215
10050,4,0.05582618113394467
10100,0,0.22263724418883735
10100,1,0.02245267244672669
10100,2,0.10742121240704743
10100,3,0.025531585830104633
10100,4,0.02154216795032478
10150,0,0.02520063243254026
10150,1,0.018581089176902408
10150,2,0.07951542303226464
10150,3,0.020145657100228812
10150,4,0.02455528201833569
10200,0,0.07603382470979611
10200,1,0.055865038261868206
10200,2,0.0820795764791705
10200,3,0.018301144089919615
10200,4,0.022303811333491866
10250,0,0.07656746616546745
10250,1,0.030325319454211838
10250,2,0.009140944973032066
10250,3,0.05172104866492945
10250,4,0.0691499276933823
10300,0,0.14625279484509007
10300,1,0.01908132267428021
10300,2,0.07872453556547666
10300,3,0.06709375436655783
10300,4,0.03916952737779716
10350,0,0.0637583474927009
10350,1,0.07411448492029071
10350,2,0.08273652458255666
10350,3,0.01277700571338996
10350,4,0.08007427801735087
10400,0,0.024657960175164535
10400,1,0.08667324774692593
10400,2,0.056141851590413364
10400,3,0.01647063675150418
10400,4,0.08363927008289827
10450,0,0.026706214164497366
10450,1,0.022101696767443006
10450,2,0.061380717656280295
10450,3,0.08618655275041459
10450,4,0.009803188256888678
10500,0,0.04315196258572719
10500,1,0.09878858739753292
10500,2,0.01231797467118682
10500,3,0.07058411205788452
10500,4,0.07961128610316504
10550,0,0.06208246531831674
10550,1,0.026070577285514783
10550,2,0.020276633719629115
10550,3,0.01836715819064015
10550,4,0.0848599250235351
10600,0,0.10175198708133418
10600,1,0.06057926109651717
10600,2,0.0158810224796768
10600,3,0.10068960658876368
10600,4,0.060050536009264736
10650,0,0.017795926500185386
10650,1,0.05941070505388739
10650,2,0.05174659409081915
10650,3,0.05312188814415393
10650,4,0.048402995775055094
10700,0,0.14024548789533303
10700,1,0.0074781347941849765
10700,2,0.027648417676243247
10700,3,0.026410651260428984
10700,4,0.027759266470856178
10750,0,0.13823303467333706
10750,1,0.04526529437659718
10750,2,0.01940785923279538
10750,3,0.03151225951911415
10750,4,0.027951744131628
10800,0,0.00948920439236083
10800,1,0.05818944814139415
10800,2,0.03255083524273993
10800,3,0.008878907590464058
10800,4,0.05052808006445526
10850,0,0.08815138612069578
10850,1,0.05603009793851872
10850,2,0.023187119269111458
10850,3,0.035828087794354875
10850,4,0.018644888709777808
10900,0,0.07310069681610429
10900,1,0.032949734445060413
10900,2,0.05307628354547819
10900,3,0.08902305881062503
10900,4,0.10339726785558696
10950,0,0.026542360011875342
10950,1,0.014272438474206148
10950,2,0.05711613169674571
10950,3,0.06309541881151119
10950,4,0.03745566545931335
11000,0,0.02208228928349596
11000,1,0.02017019769362711
11000,2,0.023992186228020154
11000,3,0.09314047186910747
11000,4,0.047336580727805
11050,0,0.0163290194133022
11050,1,0.035985231345650674
11050,2,0.02336839478868842
11050,3,0.15149853753419537
11050,4,0.050071917029408795
11100,0,0.06271612631532658
11100,1,0.07044717879376007
11100,2,0.059522364494364634
11100,3,0.0682601823906148
11100,4,0.04160825489010564
11150,0,0.035359395851739306
11150,1,0.017656071901756634
11150,2,0.014715531760694215
11150,3,0.028051827034972256
11150,4,0.06995671876238908
11200,0,0.01973505763862877
11200,1,0.01016292280793276
11200,2,0.03066508600998862
11200,3,0.08240153214594982
11200,4,0.0709884849817208
11250,0,0.01402622543665971
11250,1,0.022459630451100495
11250,2,0.07189128511161837
11250,3,0.026106452746399687
11250,4,0.010804715405784643
11300,0,0.0686704949377824
11300,1,0.03361468243193738
11300,2,0.03309451427351669
11300,3,0.005775108224094167
11300,4,0.10491427452925556
11350,0,0.11268112918763282
11350,1,0.013793544685830394
11350,2,0.00364348734044733
11350,3,0.07968354598033398
11350,4,0.03007219438285142
11400,0,0.03314279710585696
11400,1,0.047950984087920465
11400,2,0.006288233058658057
11400,3,0.029822223257161766
11400,4,0.10428434685991948
11450,0,0.011445605051721808
11450,1,0.03062776518128608
11450,2,0.08594577869214985
11450,3,0.047524750130852875
11450,4,0.00894353817009801
11500,0,0.02650805302167625
11500,1,0.04676481048822929
11500,2,0.08010753319757137
11500,3,0.016817606101939723
11500,4,0.04861899705876296
11550,0,0.009053728513711898
11550,1,0.02233320118120104
11550,2,0.012604042010402855
11550,3,0.03451277843060451
11550,4,0.08489263807892886
11600,0,0.018696791168540127
11600,1,0.03976320535369352
11600,2,0.014720118036211543
11600,3,0.06836729846937055
11600,4,0.13681897483536415
11650,0,0.016395025922516862
11650,1,0.049374962025301866
11650,2,0.02894106079603857
11650,3,0.09776209324170589
11650,4,0.016120406322422523
11700,0,0.019367417871259972
11700,1,0.012482662977105492
11700,2,0.050638146441195894
11700,3,0.021564945513494797
11700,4,0.015890012586527436
11750,0,0.013469038569994513
11750,1,0.0427741160048925
11750,2,0.025216760299451635
11750,3,0.07832568225045985
11750,4,0.00644258294475126
11800,0,0.03335828232988025
11800,1,0.06201278094070608
11800,2,0.04671308034159168
11800,3,0.028838895176479976
11800,4,0.11073078557925976
11850,0,0.014371216893499317
11850,1,0.03198444934651839
11850,2,0.02017651791068023
11850,3,0.01926452374184216
11850,4,0.031191455160027404
11900,0,0.0056751101310899684
11900,1,0.015475545224643956
11900,2,0.14519926609663011
11900,3,0.037599825465020456
11900,4,0.0923312887108157
11950,0,0.057067695546605006
11950,1,0.014519362072763387
11950,2,0.12568433424655595
11950,3,0.14525826998832114
11950,4,0.032253681960359194
12000,0,0.017886657038138798
12000,1,0.0074352202388362374
12000,2,0.13388597760781373
12000,3,0.034152552979243
12000,4,0.03724603166781662
12050,0,0.03223080824304597
12050,1,0.02339113079780454
12050,2,0.026347046798455415
12050,3,0.057360324920627835
12050,4,0.05767306021878845
12100,0,0.005951050327463204
12100,1,0.08364688801742717
12100,2,0.03597759719603297
12100,3,0.09528866669231972
12100,4,0.013980768040418954
12150,0,0.03032139302538719
12150,1,0.1400362162977849
12150,2,0.024910075772666768
12150,3,0.09926376478856723
12150,4,0.06326054753952104
12200,0,0.08489524059097778
12200,1,0.005611316690403423
12200,2,0.03849720769094817
12200,3,0.08133109414608904
12200,4,0.03279165290131013
12250,0,0.04833683895332835
12250,1,0.016108227711328152
12250,2,0.02226952794739934
12250,3,0.03614031682207559
12250,4,0.10064324368779058
12300,0,0.02347012728981248
12300,1,0.017730905222238368
12300,2,0.013838781557637226
12300,3,0.02595085499554879
12300,4,0.09545072026967634
12350,0,0.003555629339512196
12350,1,0.11506547049397572
12350,2,0.08326491983422551
12350,3,0.021794423025168628
12350,4,0.12041226058836368
12400,0,0.04376798915874479
12400,1,0.10600601398033979
12400,2,0.028356072982696323
12400,3,0.049916555369937124
12400,4,0.02808410359972345
12450,0,0.0572233562455052
12450,1,0.06038043453801902
12450,2,0.09841314381219614
12450,3,0.006942982068247037
12450,4,0.09638441264021896
12500,0,0.027943603919322938
12500,1,0.06877079685447886
12500,2,0.005468317840067468
12500,3,0.0184283748605242
12500,4,0.03389412744119548
12550,0,0.06362799600018848
12550,1,0.0543670109073508
12550,2,0.011509642696452393
12550,3,0.13298313802884934
12550,4,0.12543829160188688
12600,0,0.03329244471347816
12600,1,0.126912890893715
12600,2,0.013017176153067914
12600,3,0.01642869060515781
12600,4,0.04089299298168332
12650,0,0.043391495422490343
12650,1,0.006544606558075152
12650,2,0.06128992576272221
12650,3,0.07710413413040836
12650,4,0.022303194838408237
12700,0,0.009313431161500057
12700,1,0.05473833209004453
12700,2,0.0621486323260617
12700,3,0.05098295671104218
12700,4,0.07180279851788507
12750,0,0.017456714324293673
12750,1,0.019434167720795252
12750,2,0.034753237259282754
12750,3,0.005107102896946557
12750,4,0.032592896081815134
12800,0,0.05892373778877238
12800,1,0.016097107659452364
12800,2,0.01995927102877257
12800,3,0.04872783470461209
12800,4,0.03538074158352252
12850,0,0.030300206269924967
12850,1,0.07146179048974355
12850,2,0.029271519861462612
12850,3,0.07458124764309053
12850,4,0.038473822269174146
12900,0,0.047832069524535524
12900,1,0.04514047518580193
12900,2,0.05095355728504144
12900,3,0.015221941400491589
12900,4,0.04228548066417124
12950,0,0.054149492149049766
12950,1,0.022159126223748077
12950,2,0.06591640065264485
12950,3,0.020133243653221906
12950,4,0.10224261281383609
13000,0,0.04029705324214167
13000,1,0.06715604961580154
13000,2,0.03623171090357175
13000,3,0.04669075791845747
13000,4,0.11032897114992053
13050,0,0.010356489511412636
13050,1,0.04882178688864225
13050,2,0.06236048428291749
13050,3,0.03691683220429403
13050,4,0.052252966422969706
13100,0,0.0696108827698658
13100,1,0.036771218364367524
13100,2,0.026421901426657395
13100,3,0.025315311572248127
13100,4,0.01554724654078657
13150,0,0.01800935520778019
13150,1,0.039688411406857804
13150,2,0.036880711422097055
13150,3,0.0038087891776783867
13150,4,0.025302223222475932
13200,0,0.04403097631213735
13200,1,0.07969689454426689
13200,2,0.030228990638127496
13200,3,0.04111461875051257
13200,4,0.03928010787917978
13250,0,0.06940552481611247
13250,1,0.07624108144563534
13250,2,0.04006513446876225
13250,3,0.0035926139508719885
13250,4,0.09709138414401146
13300,0,0.021597337798904742
13300,1,0.02919378144399934
13300,2,0.026295092222694348
13300,3,0.04736966328780478
13300,4,0.03798989174767415
13350,0,0.0470371329377121
13350,1,0.13501396918467362
13350,2,0.017855811378932083
13350,3,0.05829572775941647
13350,4,0.04316254163044619
13400,0,0.01347114972821548
13400,1,0.024569531436313557
13400,2,0.17067728319843856
13400,3,0.08868684724918345
13400,4,0.02176251076966994
13450,0,0.027853579213451184
13450,1,0.02290091428305864
13450,2,0.036286386910244994
13450,3,0.0318553370724593
13450,4,0.1421785936771074
13500,0,0.08627387712975465
13500,1,0.03779222803699194
13500,2,0.012817834255442691
13500,3,0.028585923109110893
13500,4,0.04951093313602563
13550,0,0.08874956337920767
13550,1,0.14196854405113832
13550,2,0.016945058276677586
13550,3,0.035272439666118933
13550,4,0.026536425437500056
13600,0,0.07453073191643833
13600,1,0.04372793729413726
13600,2,0.01254521821253022
13600,3,0.05284548230454521
13600,4,0.11718653932939568
13650,0,0.0682804510822827
13650,1,0.01747203122135489
13650,2,0.03255060483309028
13650,3,0.035544857222951386
13650,4,0.062931128028981
13700,0,0.02048725213394905
13700,1,0.04997896432500378
13700,2,0.012742914697980213
13700,3,0.030045715168722474
13700,4,0.02555220147071482
13750,0,0.09260809899787384
13750,1,0.019119427292677987
13750,2,0.07098976598778163
13750,3,0.02251581388713275
13750,4,0.009230486173544715
13800,0,0.09324849529617087
13800,1,0.051240139295282955
13800,2,0.11136402864031096
13800,3,0.039310749166099605
13800,4,0.035943601655927575
13850,0,0.059576883100746374
13850,1,0.028351223518571462
13850,2,0.04746435504670847
13850,3,0.01190259950599028
13850,4,0.04654806655490644
13900,0,0.009154609494675349
13900,1,0.015353582643800103
13900,2,0.025401710080228863
13900,3,0.009932616724710562
13900,4,0.04389586398511824
13950,0,0.08065218533927027
13950,1,0.08164112015400084
13950,2,0.11597368235940428
13950,3,0.0050957703048705
13950,4,0.04414863389732462
14000,0,0.029727975040355487
14000,1,0.07051682423365364
14000,2,0.11674862954227772
14000,3,0.15537284793360776
14000,4,0.04324956647181564
14050,0,0.04145276679547459
14050,1,0.04496067726358223
14050,2,0.0388867184910221
14050,3,0.034117251867640225
14050,4,0.023990974865561433
14100,0,0.019956515226862644
14100,1,0.0357418784481174
14100,2,0.031935667755661534
14100,3,0.01660007530103403
14100,4,0.040739998772704934
14150,0,0.010844468636129676
14150,1,0.021927080859065567
14150,2,0.0239880699515405
14150,3,0.047780821204747005
14150,4,0.07944096471594488
14200,0,0.06450633689801336
14200,1,0.03145316955411649
14200,2,0.10407121059639884
14200,3,0.004579505977722926
14200,4,0.055725594433796745
14250,0,0.05473012767206011
14250,1,0.026839895677889657
14250,2,0.016314927980227198
14250,3,0.07992379182696477
14250,4,0.06343628693421455
14300,0,0.014750317793186694
14300,1,0.04516831715926552
14300,2,0.03560852250515317
14300,3,0.08340936697997413
14300,4,0.08634585615418959
14350,0,0.037089250464251766
14350,1,0.10478160621025047
14350,2,0.009933623457731832
14350,3,0.07284589899232488
14350,4,0.08864077433664486
14400,0,0.014949142952022366
14400,1,0.05003701130163551
14400,2,0.020233141130333664
14400,3,0.011079795801367462
14400,4,0.0020656415468323554
14450,0,0.029950166944442892
14450,1,0.024034493441718284
14450,2,0.05111845923930025
14450,3,0.014989725647922978
14450,4,0.03912884965086502
14500,0,0.029730203497453558
14500,1,0.02975998781921793
14500,2,0.01832900706530499
14500,3,0.03242710093424942
14500,4,0.02422163289293272
14550,0,0.0353803971147866
14550,1,0.034105351486240415
14550,2,0.020654599971919093
14550,3,0.05436765467628707
14550,4,0.036598155691236686
14600,0,0.03743957631971815
14600,1,0.10335292388220085
14600,2,0.07623497802846145
14600,3,0.08268048061664857
14600,4,0.08921027126962455
14650,0,0.054050132978559824
14650,1,0.07688453599391751
14650,2,0.004672459202604116
14650,3,0.009923803454321322
14650,4,0.012405744637062304
14700,0,0.036359077271019946
14700,1,0.012160669183889514
14700,2,0.022314611244653136
14700,3,0.009449966931159064
14700,4,0.04723282756727572
14750,0,0.059434181032466483
14750,1,0.04414444330830325
14750,2,0.14173507857972212
14750,3,0.008276774734158214
14750,4,0.04978867215542106
14800,0,0.010910173005044413
14800,1,0.012753700443400741
14800,2,0.013778493204991615
14800,3,0.009554154855349599
14800,4,0.0187902068908248
14850,0,0.014897650821522158
14850,1,0.026951008793735343
14850,2,0.04429844099965596
14850,3,0.05920588547602341
14850,4,0.07418397316806376
14900,0,0.03490439621308468
14900,1,0.05224339671192907
14900,2,0.18072941791529126
14900,3,0.04440436352432045
14900,4,0.031706860456374414
14950,0,0.016014056325615946
14950,1,0.055150022665453186
14950,2,0.07304383529771696
14950,3,0.05309785777223033
14950,4,0.029066518539377917
15000,0,0.0317849807298982
15000,1,0.16322038781965933
15000,2,0.00679314912246155
15000,3,0.08457478938785482
15000,4,0.03740989174001979
15050,0,0.02727782982570276
15050,1,0.0453795865450535
15050,2,0.04689042412902659
15050,3,0.043682605233662505
15050,4,0.03898416345132981
15100,0,0.06633624103761081
15100,1,0.039694670612060765
15100,2,0.12584276896190735
15100,3,0.021453962337992488
15100,4,0.043832942805611404
15150,0,0.040802113915825486
15150,1,0.016891621443780928
15150,2,0.06313703350649287
15150,3,0.07047597108234833
15150,4,0.0376212954986933
15200,0,0.03185957469898178
15200,1,0.02863952688156702
15200,2,0.07766638590793316
15200,3,0.07057720949428364
15200,4,0.09608695280838081
15250,0,0.04289749409930608
15250,1,0.08058360177480278
15250,2,0.04017116503164925
15250,3,0.07667207363179894
15250,4,0.07628077657575334
15300,0,0.049191183153081415
15300,1,0.03423276025972781
15300,2,0.015829620178639807
15300,3,0.003886193510364597
15300,4,0.04757775215371151
15350,0,0.05634427100424673
15350,1,0.01225283130545752
15350,2,0.05509316541096546
15350,3,0.04159459099450312
15350,4,0.009796045120353411
15400,0,0.019228689502927648
15400,1,0.0200915871697584
15400,2,0.023466145827553377
15400,3,0.024124093247208274
15400,4,0.05802848438482605
15450,0,0.018499510128649362
15450,1,0.06066967941237204
15450,2,0.10887565154799306
15450,3,0.02025938054334337
15450,4,0.08037239498111276
15500,0,0.009132736446432694
15500,1,0.17268913363324281
15500,2,0.04138570858400277
15500,3,0.07925493675475363
15500,4,0.019795627673807156
15550,0,0.035125596080351436
15550,1,0.012558936061625607
15550,2,0.06165190082227799
15550,3,0.0419292857082016
15550,4,0.020120682766745265
15600,0,0.08518029041392147
15600,1,0.03677573928556705
15600,2,0.013480796526911917
15600,3,0.10679577180300726
15600,4,0.02476785971778748
15650,0,0.06210748747131862
15650,1,0.019075114678554366
15650,2,0.011544127294862948
15650,3,0.1402073709724278
15650,4,0.011648819682697478
15700,0,0.0017093492913971564
15700,1,0.02316705635163865
15700,2,0.014692749062037382
15700,3,0.022101965410343042
15700,4,0.1812179126769757
15750,0,0.04470517307873889
15750,1,0.015082191485324683
15750,2,0.026392932292566493
15750,3,0.052917831352012154
15750,4,0.041603327691423914
15800,0,0.025680963280219852
15800,1,0.007702394108327605
15800,2,0.08354963719250968
15800,3,0.07684744628157791
15800,4,0.02673967090298608
15850,0,0.030085742055000066
15850,1,0.04386162189203677
15850,2,0.11439723281181235
15850,3,0.16190609932920996
15850,4,0.015585951206134334
15900,0,0.025377056566907044
15900,1,0.05132291763919896
15900,2,0.11364223191666026
15900,3,0.017681116339190797
15900,4,0.018461767927259842
15950,0,0.03339388978540836
15950,1,0.014549978522320916
15950,2,0.01967415817767051
15950,3,0.006063569493293532
15950,4,0.052495208114646044
16000,0,0.03649221663588005
16000,1,0.17070344167590765
16000,2,0.02159942128854381
16000,3,0.08160306366797758
16000,4,0.011054863183232984
16050,0,0.029538819797006104
16050,1,0.05464233706568562
16050,2,0.08064733024099434
16050,3,0.07540757587935047
16050,4,0.010093809984341883
16100,0,0.01815535389354886
16100,1,0.04777967010141446
16100,2,0.04102452772427734
16100,3,0.09548086195672932
16100,4,0.021868284683531986
16150,0,0.0431652058954895
16150,1,0.07698481993224379
16150,2,0.014565884799764136
16150,3,0.08427948667973721
16150,4,0.07965617913884648
16200,0,0.011935975033485952
16200,1,0.014331499398178823
16200,2,0.07788668050443542
16200,3,0.07724465596402122
16200,4,0.027542365094523028
16250,0,0.02384264823797892
16250,1,0.04327401067615527
16250,2,0.02524077801891216
16250,3,0.07073518837891082
16250,4,0.02256435241703161
16300,0,0.07069842643227642
16300,1,0.06118257002611119
16300,2,0.06186264523118939
16300,3,0.08781089055464589
16300,4,0.02342150454176674
16350,0,0.09135213120119309
16350,1,0.0189766138971103
16350,2,0.052635129666411956
16350,3,0.013697445017228577
16350,4,0.0448303677767649
16400,0,0.04088642806604657
16400,1,0.08491950600421556
16400,2,0.06776143814884687
16400,3,0.06965362068837484
16400,4,0.08740946745061429
16450,0,0.07196573403363578
16450,1,0.005135416244083822
16450,2,0.13884162515254567
16450,3,0.0049423552077931384
16450,4,0.07873653456306036
16500,0,0.03204866416872941
16500,1,0.029994280704827705
16500,2,0.07460259295091558
16500,3,0.07052348899480229
16500,4,0.03318036881952942
16550,0,0.005943273508766023
16550,1,0.12225348665784548
16550,2,0.0184576542388246
16550,3,0.13556386871139375
16550,4,0.014810384870083557
16600,0,0.03580212982491405
16600,1,0.12165254826759696
16600,2,0.05794163011169083
16600,3,0.027786012668247307
16600,4,0.0505986412861057
16650,0,0.020176394003884823
16650,1,0.0078105697615474924
16650,2,0.157258900781482
16650,3,0.023963031423423882
16650,4,0.06718984298240323
16700,0,0.005848290348469364
16700,1,0.0910057793494457
16700,2,0.032276190915286156
16700,3,0.028463957472565183
16700,4,0.004829337428674855
16750,0,0.07201556689355433
16750,1,0.036279978982904616
16750,2,0.025606969266197818
16750,3,0.0212649212319256
16750,4,0.07743036791207958
16800,0,0.01598858968139465
16800,1,0.011643533613126228
16800,2,0.06075353899156823
16800,3,0.12394908985143858
16800,4,0.013882633035559214
16850,0,0.1251786198797542
16850,1,0.04832413346351903
16850,2,0.0065857326851308
16850,3,0.10309084282806114
16850,4,0.015816506409444517
16900,0,0.043663163822609076
16900,1,0.025590757608949372
16900,2,0.013743794054044902
16900,3,0.04985426260612024
16900,4,0.033171712346515975
16950,0,0.04485668149785491
16950,1,0.03668537685509037
16950,2,0.008326764077359215
16950,3,0.03280316295725155
16950,4,0.032203532414938583
17000,0,0.04388657966850459
17000,1,0.01592032898529425
17000,2,0.02165344949424919
17000,3,0.07362494057722559
17000,4,0.05255674909086369
17050,0,0.0733069232746812
17050,1,0.031178227579514533
17050,2,0.031259268625481305
17050,3,0.04642644720415293
17050,4,0.029994280704827715
17100,0,0.09494704774241272
17100,1,0.060855012118970125
17100,2,0.06142952771265621
17100,3,0.02305281978413922
17100,4,0.05791938362931705
17150,0,0.011361007877824925
17150,1,0.0834031286883172
17150,2,0.03803554258847899
17150,3,0.018119240464213728
17150,4,0.029255544346328606
17200,0,0.012878349078977462
17200,1,0.05994359849058113
17200,2,0.02999211354673092
17200,3,0.05327806772021673
17200,4,0.07465189213944948
17250,0,0.04406271099240263
17250,1,0.02425998505770356
17250,2,0.029766203570492488
17250,3,0.04424160937398186
17250,4,0.04429588016960493
17300,0,0.03422202324527293
17300,1,0.002990819285747633
17300,2,0.04168273023687388
17300,3,0.09679083117733829
17300,4,0.042442571493725496
17350,0,0.008547331454904506
17350,1,0.020747093169887678
17350,2,0.013455667950718755
17350,3,0.016379617669530628
17350,4,0.014995228407730226
17400,0,0.12330317311407683
17400,1,0.06514739058473484
17400,2,0.017693219040072948
17400,3,0.04003760732111748
17400,4,0.016481049723849523
17450,0,0.025796026825850516
17450,1,0.06574300343002287
17450,2,0.15851998888152874
17450,3,0.008324174133209856
17450,4,0.11019793555235052
17500,0,0.057932865240724975
17500,1,0.04146428433001105
17500,2,0.05608540362696875
17500,3,0.04347047848827984
17500,4,0.0320646612332019
17550,0,0.023527045607130544
17550,1,0.022844419449835
17550,2,0.02372572443572589
17550,3,0.04881057134474048
17550,4,0.07969740820754462
17600,0,0.057126673936086975
17600,1,0.008498933756654422
17600,2,0.08779572882549583
17600,3,0.022118148656702707
17600,4,0.024996537260188655
17650,0,0.007701623205532713
17650,1,0.1001021852908317
17650,2,0.009414981412621053
17650,3,0.02469478689926276
17650,4,0.0453517020077527
17700,0,0.03614809815190836
17700,1,0.021754582850516794
17700,2,0.024184434560270376
17700,3,0.031059056650194643
17700,4,0.04585310104016957
17750,0,0.03298259957917205
17750,1,0.03991193430541798
17750,2,0.047932263403682486
17750,3,0.005709859893202287
17750,4,0.04116863946015221
17800,0,0.08361962987241695
17800,1,0.0024361855430159625
17800,2,0.060059236383757014
17800,3,0.05271873481031198
17800,4,0.016681876393259847
17850,0,0.009508022928032931
17850,1,0.07543846830364465
17850,2,0.02547802975114049
17850,3,0.07761235001596072
17850,4,0.03570073528654555
17900,0,0.009848445308778436
17900,1,0.08600171509917694
17900,2,0.022007896310188308
17900,3,0.015193316787324631
17900,4,0.050067223559929895
17950,0,0.015583865855428826
17950,1,0.02271974636742233
17950,2,0.007728195132112021
17950,3,0.05807919162660582
17950,4,0.03709793626335568
18000,0,0.04007636460558767
18000,1,0.06478539573082809
18000,2,0.025962123853799014
18000,3,0.09711519899068322
18000,4,0.0026677471769266325
18050,0,0.03619993093916065
18050,1,0.02496521329770687
18050,2,0.02138824151256947
18050,3,0.058003162629291165
18050,4,0.03445613152981628
18100,0,0.006087846499378903
18100,1,0.03135717621215277
18100,2,0.004608348402627556
18100,3,0.053643289421883886
18100,4,0.07256205533886151
18150,0,0.0353383909509191
18150,1,0.023597351546307047
18150,2,0.0345875971267158
18150,3,0.03585215300369002
18150,4,0.025871509426394115
18200,0,0.0150765546462048
18200,1,0.04257237220310844
18200,2,0.08630867207297305
18200,3,0.06312889096919096
18200,4,0.058036944052904785
18250,0,0.030900353962373946
18250,1,0.01527520458128138
18250,2,0.030708549298200327
18250,3,0.02478416833383764
18250,4,0.09569297257374755
18300,0,0.011512710367241951
18300,1,0.027615518734943223
18300,2,0.041890004774408886
18300,3,0.04687181322500764
18300,4,0.03892454238652009
18350,0,0.08533977311312703
18350,1,0.050665298775394586
18350,2,0.15621429992161412
18350,3,0.02508017145076963
18350,4,0.019300129533244063
18400,0,0.038815807024973725
18400,1,0.06023796041533942
18400,2,0.025315459703509242
18400,3,0.06599626409881093
18400,4,0.13632249218305834
18450,0,0.0348695784316358
18450,1,0.02726669213527742
18450,2,0.1248958065749207
18450,3,0.07270326677667242
18450,4,0.06440820502855207
18500,0,0.031045490815897882
18500,1,0.014156690114571277
18500,2,0.018731924620817787
18500,3,0.05591526513395066
18500,4,0.054632659646039576
18550,0,0.02001080957882513
18550,1,0.08266693338330629
18550,2,0.026199749521703453
18550,3,0.029785944671942153
18550,4,0.024533344655794473
18600,0,0.055328948119406716
18600,1,0.023259299215582573
18600,2,0.08032916655860435
18600,3,0.022828313012572803
18600,4,0.09783752794812427
18650,0,0.008353891308845235
18650,1,0.008106941470122992
18650,2,0.04118318831756472
18650,3,0.056533397209083416
18650,4,0.021055759307134967
18700,0,0.017114376266753058
18700,1,0.010467091286503609
18700,2,0.026854271075566368
18700,3,0.009908834442052218
18700,4,0.10376177041666164
18750,0,0.058455666962237286
18750,1,0.04853918520123714
18750,2,0.024349987166321044
18750,3,0.02905738933558898
18750,4,0.04753893141415781
18800,0,0.042534361109578214
18800,1,0.07610198749047228
18800,2,0.05120914835261372
18800,3,0.001786756838520569
18800,4,0.05769464338220664
18850,0,0.020056420418409653
18850,1,0.10661454813954803
18850,2,0.06297765476738557
18850,3,0.04961800958321485
18850,4,0.059944573357394074
18900,0,0.07114240560312815
18900,1,0.09218170575011075
18900,2,0.028720582776120673
18900,3,0.06368981472731729
18900,4,0.09778899158392013
18950,0,0.025036610693142947
18950,1,0.06602712984069502
18950,2,0.05562555617699477
18950,3,0.01704030149381166
18950,4,0.04905295607809992
19000,0,0.10349474322399181
19000,1,0.013244244032786462
19000,2,0.014593406045197257
19000,3,0.008260296604844166
19000,4,0.02135478576338336
19050,0,0.044507548517077423
19050,1,0.017600621437892483
19050,2,0.02898252706373271
19050,3,0.024794807924240898
19050,4,0.007254998277050109
19100,0,0.11002676946997947
19100,1,0.047135250874478236
19100,2,0.14415052896191535
19100,3,0.024906663265078295
19100,4,0.03865362208124874
19150,0,0.02084958033150788
19150,1,0.007102640354121841
19150,2,0.052132637330179254
19150,3,0.045245683495776706
19150,4,0.09061910670493281
19200,0,0.04320384097507998
19200,1,0.01930017810798646
19200,2,0.04324779618662667
19200,3,0.019282942591834894
19200,4,0.043946672228964055
19250,0,0.09103243927304155
19250,1,0.043117999431791836
19250,2,0.025809349081292243
19250,3,0.006060115510450273
19250,4,0.027578376946441205
19300,0,0.06159141072422356
19300,1,0.01476539450878304
19300,2,0.0486205974870733
19300,3,0.05708613557598729
19300,4,0.1435043967096479
19350,0,0.012573185753817525
19350,1,0.07410797865277395
19350,2,0.09090707824476596
19350,3,0.02729966803827475
19350,4,0.017317097764925866
19400,0,0.012651679730375731
19400,1,0.028932108028970154
19400,2,0.053659248969772214
19400,3,0.02398546434822558
19400,4,0.011765920066021184
19450,0,0.067966094488355
19450,1,0.02266554378346128
19450,2,0.053425853994110366
19450,3,0.0019524023663169369
19450,4,0.03084642402289122
19500,0,0.02277723644343185
19500,1,0.0801449468151299
19500,2,0.05564982030519058
19500,3,0.04732824209708197
19500,4,0.05552217462419857
19550,0,0.032614797255233696
19550,1,0.10957096729973685
19550,2,0.025573277068064622
19550,3,0.021298752897763756
19550,4,0.011343500341605318
19600,0,0.008278435842597314
19600,1,0.030430689689850927
19600,2,0.02081231606525327
19600,3,0.012252448734844816
19600,4,0.0104974699332744
19650,0,0.08224886017447293
19650,1,0.04181309603461575
19650,2,0.03268489712390112
19650,3,0.021519801927527116
19650,4,0.04179644123606698
19700,0,0.0028913664589601848
19700,1,0.11021742999634858
19700,2,0.05725969350249789
19700,3,0.05390470178936157
19700,4,0.06604736936472186
19750,0,0.019936696692280778
19750,1,0.06437023283319704
19750,2,0.09187696596536044
19750,3,0.02110667844545892
19750,4,0.09373241168347267
19800,0,0.02568725364845375
19800,1,0.03659146075247612
19800,2,0.02270137661024106
19800,3,0.020002046770268275
19800,4,0.05888329559391187
19850,0,0.023348929311640815
19850,1,0.016986685962835705
19850,2,0.0399318794949599
19850,3,0.058162079570799385
19850,4,0.05661879105032181
19900,0,0.06798957181068285
19900,1,0.05745735375041213
19900,2,0.04923582917957207
19900,3,0.061629984585427226
19900,4,0.0258547263570899
19950,0,0.019062331966472522
19950,1,0.05327208462224845
19950,2,0.09958324407248438
19950,3,0.01008488968705162
19950,4,0.04226999526851168
20000,0,0.03366530112742199
20000,1,0.025792186316789822
20000,2,0.04359842313662274
20000,3,0.03140862739757979
20000,4,0.07608450482851288
20050,0,0.029351522532911314
